"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"455","""Putin-Trump kiss"" ‚Äî Mindaugas Bonanu Street Art 

#Inauguration #trump #streetart https://t.co/baLQ7rpilR",FALSE,0,NA,2017-01-20 19:58:29,FALSE,NA,"822533778300141570",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","unconcable",0,FALSE,FALSE,NA,NA
"456","RT @Akhdre_: Dear Racist Americans,

Don't let Trump's presidency gas you up to say racist things. He can't save you from getting hurt. 

-‚Ä¶",FALSE,0,NA,2017-01-20 19:58:29,FALSE,NA,"822533778279174144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pixiedealer",2006,TRUE,FALSE,NA,NA
"457","RT @davidschneider: Brexiteers: ""We don't need the EU! We're going to make a deal with the US! We're at the front of the queue!""

Trump:
ht‚Ä¶",FALSE,0,NA,2017-01-20 19:58:29,FALSE,NA,"822533778249838597",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ChopperThe",319,TRUE,FALSE,NA,NA
"458","Nancy Sinatra Slams CNN, Congratulates Trump: ‚ÄòWhy Do You Lie, CNN?‚Äô https://t.co/Gu59dh9aXr https://t.co/uBVhkFgThv",FALSE,0,NA,2017-01-20 19:58:29,FALSE,NA,"822533778241359875",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","manager_politic",0,FALSE,FALSE,NA,NA
"459","RT @chrissyteigen: my favorite thing is trump supporters saying the crowds are low because they all HAVE JOBS, as they tweet, nonstop, from‚Ä¶",FALSE,0,NA,2017-01-20 19:58:29,FALSE,NA,"822533778220388352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","princessshmorgs",6273,TRUE,FALSE,NA,NA
"460","I liked a @YouTube video https://t.co/mQrgCHEC7b LIVE: Trump Inauguration - FULL COVERAGE PLUS Trump Protesters in Washington D.C.",FALSE,0,NA,2017-01-20 19:58:29,FALSE,NA,"822533778178473986",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","NelsonRM31",0,FALSE,FALSE,NA,NA
"461","RT @JoePerticone: Amidst all the protesters outside Trump San Jose rally is a man selling ice cream https://t.co/CPXsaLZBZv",FALSE,0,NA,2017-01-20 19:58:29,FALSE,NA,"822533778165919747",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WhatupNICHE",1056,TRUE,FALSE,NA,NA
"462","RT @asmamk: The symbolism of Trump escorting Obama to his helicopter after leading the charge that he was not born in the United States is‚Ä¶",FALSE,0,NA,2017-01-20 19:58:29,FALSE,NA,"822533778136514561",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OverseasTrapeze",149,TRUE,FALSE,NA,NA
"463","RT @Animal_Watch: The first post on Donald Trump's White House website is absolutely terrifying
https://t.co/0eR2Voj1Iq @Independent #envir‚Ä¶",FALSE,0,NA,2017-01-20 19:58:29,FALSE,NA,"822533778023337985",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lesalally",24,TRUE,FALSE,NA,NA
"464","RT @FLEXIN3X: We gotta deal with Trump cus Mike Pence is a for sure hell-super-the-fuck naw.",FALSE,0,NA,2017-01-20 19:58:29,FALSE,NA,"822533778006544384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MissKayMarie_",3,TRUE,FALSE,NA,NA
"465","The Guardian view on Donald Trump‚Äôs inauguration: a declaration of political war https://t.co/oKQHUUr1NW",FALSE,0,NA,2017-01-20 19:58:29,FALSE,NA,"822533777993900032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thaiparampil",0,FALSE,FALSE,NA,NA
"466","RT @DearAuntCrabby: BREAKING NEWS: Canada announces they want to build a wall to prevent Americans from entering and they want Donald Trump‚Ä¶",FALSE,0,NA,2017-01-20 19:58:29,FALSE,NA,"822533777968730112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ChapmanTommy",177,TRUE,FALSE,NA,NA
"467","RT @NolteNC: Trump laid down the gauntlet against the elite Ruling Class today. 

And now the elite media is freaking out fearing he MEANS‚Ä¶",FALSE,0,NA,2017-01-20 19:58:29,FALSE,NA,"822533777922686977",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ktrav123",363,TRUE,FALSE,NA,NA
"468","RT @AllDefDigital: .@OBEYGIANT is fighting Trump without the violence. https://t.co/eic7FwfIeU",FALSE,0,NA,2017-01-20 19:58:29,FALSE,NA,"822533777914294274",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dehjaladiosa",3,TRUE,FALSE,NA,NA
"469","RT @tgreene319: Trump's #Inauguration speech promised to redistribute wealth from D.C. to Americans. Meanwhile, he fills his D.C. cabinet w‚Ä¶",FALSE,0,NA,2017-01-20 19:58:29,FALSE,NA,"822533777905827840",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","milesjohnson993",16,TRUE,FALSE,NA,NA
"470","this is trump's target audience https://t.co/3GlA388hGf",FALSE,0,NA,2017-01-20 19:58:29,FALSE,NA,"822533777897517056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","friendly_derekk",1,FALSE,FALSE,NA,NA
"471","VIDEO: Postura de Beltrones sobre el discurso de Trump . https://t.co/7CfhnJLMzt #LACRONICA https://t.co/IyMZTPnZcp",FALSE,0,NA,2017-01-20 19:58:29,FALSE,NA,"822533777884872709",NA,"<a href=""http://www.lacronica.com/Nacional"" rel=""nofollow"">LACRONICA_NA</a>","LACRONICA_NA",0,FALSE,FALSE,NA,NA
"472","RT @Lsax_235: ""Trump is becoming president tomorrow. We voted for him as a country and we need to accept it"" https://t.co/QtGXr20CUa",FALSE,0,NA,2017-01-20 19:58:29,FALSE,NA,"822533777880711169",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JasmineKnostman",26559,TRUE,FALSE,NA,NA
"473","RT @guycecil: Trump's first act is to make it more expensive for struggling homeowners. His betrayal has begun. https://t.co/4dtWaa1lEN",FALSE,0,NA,2017-01-20 19:58:29,FALSE,NA,"822533777809428480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","brettklmn5",50,TRUE,FALSE,NA,NA
"474","RT @EarthlingJR: #DearCalifornians 
So happy I live here.
We believe in love, tolerance, justice, acceptance..you know basically everything‚Ä¶",FALSE,0,NA,2017-01-20 19:58:29,FALSE,NA,"822533777796853761",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ursulakoenig",1,TRUE,FALSE,NA,NA
"475","RT @blackvoices: Diversity at Obama's 2013 inauguration vs diversity at Trump's 2017 inauguration https://t.co/P0b40gvVOb",FALSE,0,NA,2017-01-20 19:58:29,FALSE,NA,"822533777759080449",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_RonDaDon_",315,TRUE,FALSE,NA,NA
"476","Anybody wanna watch the Trump inauguration and drink the pain that America is gonna endure these next 4 years?Ì†æÌ¥îÌ†ºÌΩª#GOODLUCKUSAÌ†ºÌ∑∫Ì†ºÌ∑∏",FALSE,0,NA,2017-01-20 19:58:29,FALSE,NA,"822533777712934916",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Marisc15Gabriel",0,FALSE,FALSE,NA,NA
"477","RT @TEN_GOP: ""Trump is going to destroy our country""- say the protesters who are burning down there own cities. 
#Inauguration #NotMyPresid‚Ä¶",FALSE,0,NA,2017-01-20 19:58:29,FALSE,NA,"822533777700323328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rociobr80",281,TRUE,FALSE,NA,NA
"478","RT @Slate: Donald Trump‚Äôs new Twitter background is from the inauguration of Barack Obama: https://t.co/mWlOmF88qw https://t.co/jNZjg1akVH",FALSE,0,NA,2017-01-20 19:58:29,FALSE,NA,"822533777691967494",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","pkdof",1781,TRUE,FALSE,NA,NA
"479","RT @jag_bros: So ... President Trump did not menshun Biafra in his speech .... https://t.co/ZKgZY56iDx",FALSE,0,NA,2017-01-20 19:58:29,FALSE,NA,"822533777691918338",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","teegoldz",44,TRUE,FALSE,NA,NA
"480","RT @chelseahandler: In exchange for El Chapo, we would like to hand over Donald Trump. #Freetrade. #Inauguration",FALSE,0,NA,2017-01-20 19:58:29,FALSE,NA,"822533777662640128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rael1954",1490,TRUE,FALSE,NA,NA
"481","RT @ComplexMusic: .@officialjaden is on Shia LaBeouf's anti-Trump livestream motivating the youth ‚úä https://t.co/5VUs493xOH https://t.co/Hi‚Ä¶",FALSE,0,NA,2017-01-20 19:58:29,FALSE,NA,"822533777624891392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wyeessoserious",132,TRUE,FALSE,NA,NA
"482","A vote for Trump is a vote against everything that I am . As a person . Why would I want to be cool with you ?",FALSE,0,NA,2017-01-20 19:58:29,FALSE,NA,"822533777557745664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ChefDomonique",0,FALSE,FALSE,NA,NA
"483","RT @UberFacts: Donald Trump accidentally quoted Bain, the Batman villain, during his Inaugural speech. https://t.co/NC3RyPJipZ",FALSE,0,NA,2017-01-20 19:58:29,FALSE,NA,"822533777473867776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ukbkballjr",11226,TRUE,FALSE,NA,NA
"484","""Jua jua mira que las camisetas a favor en Donald Trump est√°n hechos en chinas jua jua"" Que seas racista no implica que no te vayas a",FALSE,0,NA,2017-01-20 19:58:29,FALSE,NA,"822533777473814529",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","Maecogamer7",0,FALSE,FALSE,NA,NA
"485","RT @ChappeIIeShow: ""We are LIVE here at the Inauguration for Donald Trump and-- wait, what is this!

It's, it's, IT'S BERNIE SANDERS WITH A‚Ä¶",FALSE,0,NA,2017-01-20 19:58:29,FALSE,NA,"822533777473802242",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","softsuuma",1784,TRUE,FALSE,NA,NA
"486","RT @antoniodelotero: ""donald trump is the president you have to respect him"" 

me: https://t.co/2DPxC3H3IZ",FALSE,0,NA,2017-01-20 19:58:29,FALSE,NA,"822533777465475072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chefboyarddee",3710,TRUE,FALSE,NA,NA
"487","RT @HotNewHipHop: The stream went up this morning. It will stay live for the next 4 years. 

https://t.co/NYT25ASAXE",FALSE,0,NA,2017-01-20 19:58:29,FALSE,NA,"822533777423564808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WaveyDolo",56,TRUE,FALSE,NA,NA
"488","RT @PostGraphics: Words Donald Trump said for the first time in any U.S. inaugural address https://t.co/35FAQMgktj",FALSE,0,NA,2017-01-20 19:58:29,FALSE,NA,"822533777415094272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","668880",5760,TRUE,FALSE,NA,NA
"489","@piersmorgan stunning... I wonder what attracted her to billionaire Donald Trump",FALSE,0,"piersmorgan",2017-01-20 19:58:29,FALSE,"822450443754360834","822533777398317057","216299334","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","L8Gatetalk",0,FALSE,FALSE,NA,NA
"490","RT @Jezebel: Donald Trump plagiarized Bane in his #inauguration speech: https://t.co/Vt3tISj9s9 https://t.co/sSjkx7vcRJ",FALSE,0,NA,2017-01-20 19:58:29,FALSE,NA,"822533777390010368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JustJMo",9014,TRUE,FALSE,NA,NA
"491","RT @MikeHeadIyy: President Donald Trump https://t.co/XMNkxPenGo",FALSE,0,NA,2017-01-20 19:58:29,FALSE,NA,"822533777389998080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CarrToCoop",1463,TRUE,FALSE,NA,NA
"492","RT @007LKM: pork desk active in CIA - So Rw betting on Trump what if he turns out to be Shourie? Lolz funny Trump is now HIndu mascot for d‚Ä¶",FALSE,0,NA,2017-01-20 19:58:29,FALSE,NA,"822533777348001792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rajiv290029",1,TRUE,FALSE,NA,NA
"493","RT @itvnews: An anti-Trump protester screams 'no' as Donald Trump is sworn in as the 45th US President https://t.co/qmsaFmMSkr",FALSE,0,NA,2017-01-20 19:58:29,FALSE,NA,"822533777331286017",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MaxMbsdecs",6233,TRUE,FALSE,NA,NA
"494","RT @kurteichenwald: Sigh. CIA said ""dont say radical Islamic terror! Its a recruiting tool!"" Bush/Obama listened. Trump didnt. More counter‚Ä¶",FALSE,0,NA,2017-01-20 19:58:29,FALSE,NA,"822533777331286016",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","fmc21369",634,TRUE,FALSE,NA,NA
"495","RT @lolrachella: @workwthecoach Just bc U can't face reality of Trump a presidency doesn't mean u can deliberately destroy the public and c‚Ä¶",FALSE,0,NA,2017-01-20 19:58:29,FALSE,NA,"822533777322811393",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ERNESTZorro",2,TRUE,FALSE,NA,NA
"496","RT @TEN_GOP: Video of the day: liberal crybaby screams in agony as Trump sworn in.  
#Inauguration #NotMyPresident https://t.co/LIlSa85OdC",FALSE,0,NA,2017-01-20 19:58:29,FALSE,NA,"822533777318707200",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","TParker1961",400,TRUE,FALSE,NA,NA
"497","RT @FoxNews: President Trump: ""Most importantly, we will be protected by God."" #Inauguration #Trump45 https://t.co/tRHtkmEIek https://t.co/‚Ä¶",FALSE,0,NA,2017-01-20 19:58:29,FALSE,NA,"822533777314512896",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","dj_groove12",518,TRUE,FALSE,NA,NA
"498","In photos: The Washington Mall braces for President¬†Trump https://t.co/HbAfymd9Qw #Globe #Mail #news",FALSE,0,NA,2017-01-20 19:58:29,FALSE,NA,"822533777314476032",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","worldnews_net",0,FALSE,FALSE,NA,NA
"499","@realDonaldTrump
Tom Steyer says he can‚Äôt begin to estimate how much he'll spend fighting Trump‚Äôs presidency https://t.co/ObeVrIpwFd",FALSE,0,"realDonaldTrump",2017-01-20 19:58:29,FALSE,NA,"822533777293504512","25073877","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TheUltronz",0,FALSE,FALSE,NA,NA
"500","RT @JesseCox: I'm gonna say it. I HATE Barron Trump. He always looks bored, tired, and smug.  At least pretend like you were raised right.‚Ä¶",FALSE,0,NA,2017-01-20 19:58:29,FALSE,NA,"822533777285120000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Animeplayer26",135,TRUE,FALSE,NA,NA
"501","RT @Lsax_235: ""Trump is becoming president tomorrow. We voted for him as a country and we need to accept it"" https://t.co/QtGXr20CUa",FALSE,0,NA,2017-01-20 19:58:29,FALSE,NA,"822533777280946176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","a_lowery1",26561,TRUE,FALSE,NA,NA
"502","RT @aliarslan3460: Trump, radikal ƒ∞slama sava≈ü a√ßacaz.Tanrƒ± bizimle diyor ama Radikal islamcƒ±larda √∂yle diyor
Bizde Allah rƒ±zasƒ± i√ßin bizde‚Ä¶",FALSE,0,NA,2017-01-20 19:58:29,FALSE,NA,"822533777259986946",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TuyanNuri",20,TRUE,FALSE,NA,NA
"503","#timbeta #tecmundo Trump posta primeiro tweet como presidente dos EUA https://t.co/lleP9Nyo3r #OperacaoBetaLab #Sigodevolta",FALSE,0,NA,2017-01-20 19:58:29,FALSE,NA,"822533777255702530",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Hugotim1",0,FALSE,FALSE,NA,NA
"504","RT @WSJ: Trump supporters take victory lap https://t.co/sgN9aSmRQ9 https://t.co/ZzbYlOpBIe",FALSE,0,NA,2017-01-20 19:58:29,FALSE,NA,"822533777247313920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","leapincritters",18,TRUE,FALSE,NA,NA
"505","How the Trumps Got Rich | Jacobin https://t.co/6Z17lV2CxG",FALSE,0,NA,2017-01-20 19:58:29,FALSE,NA,"822533777180258304",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","embalkan",0,FALSE,FALSE,NA,NA
"506","RT @chochos: Hasta Ruby junt√≥ m√°s gente en sus XV, que Trump en su #InaugurationDay #MiCountryTuCountry https://t.co/p9OQRhOSrn",FALSE,0,NA,2017-01-20 19:58:29,FALSE,NA,"822533777180213249",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","jakyvalencia0",614,TRUE,FALSE,NA,NA
"507","RT @ChriStylezz: You know what kind of evil Donald Trump gotta be to bring these people out the woods https://t.co/SDxULOkxJ6",FALSE,0,NA,2017-01-20 19:58:29,FALSE,NA,"822533777163423744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_RXME",21623,TRUE,FALSE,NA,NA
"508","RT @daisyrdley: Shia LaBeouf started an anti-trump livestream that will run for FOUR years #HEWILLNOTDIVIDEUS https://t.co/eFqeHBEXhs",FALSE,0,NA,2017-01-20 19:58:29,FALSE,NA,"822533777150902274",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bambi_rayanne",8971,TRUE,FALSE,NA,NA
"509","RT @BryceTreggs: Why are people hoping that Trump is going to be the worst president of all time? It's like hoping your Uber is gonna drive‚Ä¶",FALSE,0,NA,2017-01-20 19:58:29,FALSE,NA,"822533777129897984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","C_CliffDerosier",1664,TRUE,FALSE,NA,NA
"510","RT @JOAQUINVOLTOU: ""Trump n√£o me representa""

Lorenzo Bington Scarpa
22 anos
Ipanema RJ
Estudante de Sociologia
1000 seguidores no feice ht‚Ä¶",FALSE,0,NA,2017-01-20 19:58:29,FALSE,NA,"822533777096314881",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","oluap_CRF",167,TRUE,FALSE,NA,NA
"511","RT @BernieSanders: Our response to Mr. Trump's inauguration has to be to fight back for economic, social, environmental &amp; racial justice. W‚Ä¶",FALSE,0,NA,2017-01-20 19:58:29,FALSE,NA,"822533777050189824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_officialmaya",21044,TRUE,FALSE,NA,NA
"512","RT @Lyslou1121: If you haven't already... head over to Snapchat to see me WITHOUT MAKEUP AT 2 AM TALKING ABOIT TRUMP thanks Snapchat ily ht‚Ä¶",FALSE,0,NA,2017-01-20 19:58:29,FALSE,NA,"822533777020874755",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoshPetersen7",2,TRUE,FALSE,NA,NA
"513","RT @TMZ: Barack Obama's Final Goodbye (VIDEO) https://t.co/dsJD50BBYu",FALSE,0,NA,2017-01-20 19:58:29,FALSE,NA,"822533777016688644",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jovel_gutierrez",118,TRUE,FALSE,NA,NA
"514","RT @BernieSanders: Our response to Mr. Trump's inauguration has to be to fight back for economic, social, environmental &amp; racial justice. W‚Ä¶",FALSE,0,NA,2017-01-20 19:58:29,FALSE,NA,"822533776978956293",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gisel_esmeralda",21044,TRUE,FALSE,NA,NA
"515","The most frequently used words in Donald Trump‚Äôs inauguration speech‚Äîand every previous one ‚Äπ Quartz https://t.co/mgFPjCboO2",FALSE,0,NA,2017-01-20 19:58:29,FALSE,NA,"822533776974684160",NA,"<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>","lindakpilgrim",0,FALSE,FALSE,NA,NA
"516","RT @IntheNow_tweet: Make India great again!

Right-wing group celebrates imminent Trump inauguration https://t.co/b7ZuTvySy4",FALSE,0,NA,2017-01-20 19:58:29,FALSE,NA,"822533776974680064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Tuscani7Vagelis",52,TRUE,FALSE,NA,NA
"517","RT @maggieNYT: Senior Congressional Republicans have privately told several people that Trump seems to have no clarity on where he stands o‚Ä¶",FALSE,0,NA,2017-01-20 19:58:29,FALSE,NA,"822533776957984771",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ubiquity75",1554,TRUE,FALSE,NA,NA
"518","RT @lukeoneil47: lol Donald Trump‚Äôs new Twitter background is from the inauguration of Barack Obama: https://t.co/60TsLIOM7y via @BrowBeat",FALSE,0,NA,2017-01-20 19:58:29,FALSE,NA,"822533776907653121",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","redfighter93",44,TRUE,FALSE,NA,NA
"519","RT @TspBerlin: #Berlin against #Trump. #Inauguration https://t.co/aJvSNAdaap",FALSE,0,NA,2017-01-20 19:58:29,FALSE,NA,"822533776886603777",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NaomiHildersley",74,TRUE,FALSE,NA,NA
"520","Fuck trump bitch",FALSE,0,NA,2017-01-20 19:58:28,FALSE,NA,"822533776844713984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ChiefTay___",0,FALSE,FALSE,NA,NA
"521","RT @NewsRepublicans: IT‚ÄôS OFFICIAL: PRESIDENT DONALD TRUMP BECOMES 45TH PRESIDENT OF THE UNITED STATES https://t.co/smHvqceQp1 https://t.co‚Ä¶",FALSE,0,NA,2017-01-20 19:58:28,FALSE,NA,"822533776840519681",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","admiralellen",22,TRUE,FALSE,NA,NA
"522","RT @GlennKesslerWP: Give Trump this: He didn't try to lower expectations for his supporters. He promised the moon and stars.",FALSE,0,NA,2017-01-20 19:58:28,FALSE,NA,"822533776815300610",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ging1150",28,TRUE,FALSE,NA,NA
"523","Where's those blokes on the grassy knoll when you need them? #jfk #trump #Inauguration",FALSE,0,NA,2017-01-20 19:58:28,FALSE,NA,"822533776811192321",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AidanBradleyUK",0,FALSE,FALSE,NA,NA
"524","RT @maxwelltani: The George W. Bush reaction cam during Trump's inauguration speech was lit https://t.co/x33V19MLTn",FALSE,0,NA,2017-01-20 19:58:28,FALSE,NA,"822533776802807811",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DooYuuHearMee",7101,TRUE,FALSE,NA,NA
"525","RT @OANN: Donald Trump is officially America's 45th President of the United States of America. #OANN",FALSE,0,NA,2017-01-20 19:58:28,FALSE,NA,"822533776785948673",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","patriotzcb",225,TRUE,FALSE,NA,NA
"526","RT @DonaldJTrumpJr: Got greeted by the cutest Trump supporter just now after an amazing ceremony at The Capital. https://t.co/jtE4py8y8y",FALSE,0,NA,2017-01-20 19:58:28,FALSE,NA,"822533776773447681",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","badkarma2212",1611,TRUE,FALSE,NA,NA
"527","RT @lopezdoriga: Ahora s√≠, lleg√≥ el momento que jam√°s imaginamos que ver√≠amos. Donald Trump presidente de Estados Unidos. En vivo:  https:/‚Ä¶",FALSE,0,NA,2017-01-20 19:58:28,FALSE,NA,"822533776765054976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ivan_Magdiel",52,TRUE,FALSE,NA,NA
"528","RT @CNN: President Trump and VP Pence wave goodbye to the Obamas as they depart the US Capitol https://t.co/YpuCylp4Iz https://t.co/OF1J4N2‚Ä¶",FALSE,0,NA,2017-01-20 19:58:28,FALSE,NA,"822533776760832000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","andybes50484929",783,TRUE,FALSE,NA,NA
"529","Yea it does! It is Friday and everyone who voted for Trump is actually at work #MakeAmericaGreatAgain #markdice‚Ä¶ https://t.co/ouCDSNWeu2",FALSE,0,NA,2017-01-20 19:58:28,TRUE,NA,"822533776752472068",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SavavavanananaH",0,FALSE,FALSE,NA,NA
"530","RT @BreitbartNews: Already winning before he got off the podium. https://t.co/U4TtT5II2n",FALSE,0,NA,2017-01-20 19:58:28,FALSE,NA,"822533776693665792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Joan1324",367,TRUE,FALSE,NA,NA
"531","RT @EmekaGift: Nigerian military killed over 20 unarmed #Biafrans celebrating President Donald John Trump #Inauguration ceremony.... God Bl‚Ä¶",FALSE,0,NA,2017-01-20 19:58:28,FALSE,NA,"822533776605642752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","StanNdu4",22,TRUE,FALSE,NA,NA
"532","RT @DrPaulChitwood: President Donald Trump Will Sign Executive Order Sunday to Defund International Planned Parenthood https://t.co/dLfdJpf‚Ä¶",FALSE,0,NA,2017-01-20 19:58:28,FALSE,NA,"822533776559456259",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tnrockymom",25,TRUE,FALSE,NA,NA
"533","RT @Jezebel: Donald Trump plagiarized Bane in his #inauguration speech: https://t.co/Vt3tISj9s9 https://t.co/sSjkx7vcRJ",FALSE,0,NA,2017-01-20 19:58:28,FALSE,NA,"822533776542732291",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","basedkingarthur",9015,TRUE,FALSE,NA,NA
